!起始函號	!大正藏	!永樂北	!永樂北函	!乾隆	!乾隆函	!經名	!作譯者	!卷數
	1375	0499	(行)	0500	(行)	佛說莊嚴王陀羅尼咒經	唐 義淨譯	1
						准提懺		1
						准提焚修悉地懺悔玄文	清 夏道人集	1
						準提淨業	明 謝于教著	3
						準提心要	明 施堯挺撰	1
						准提行法	明 受登集	1
						卓峰禪師語錄		1
	0641					佛說月燈三昧經	劉宋 先公譯	1
	0659					大乘寶雲經	梁 曼陀羅仙共僧伽婆羅譯	7
	0879	1445	(隸)	1446	(隸)	金剛頂瑜伽三十七尊禮	唐 不空譯	1
	1084					觀世音菩薩如意摩尼輪陀羅尼念誦法	唐 寶思惟譯	1
	1113A					觀自在菩薩廣大圓滿無礙大悲心陀羅尼	高麗 指空校	1
	1168B					八曼荼羅經		1
	1319					瑜伽集要焰口施食起教阿難陀緣由	唐 不空譯	1
	1595	1164b	(連-投)	1165d	(枝,投)	攝大乘論釋	世親菩薩釋　陳 真諦譯	15
	1596	1164c		1165c	(交)	攝大乘論釋論	世親菩薩造　隋 笈多共行矩等譯	10
	1597	1164a		1165b	(友)	攝大乘論釋	世親菩薩造　唐 玄奘譯	10
	1598	1164d		1165a	(連)	攝大乘論釋	無性菩薩造　唐 玄奘譯	10
	2148					眾經目錄	唐 靜泰撰	5
	2161					御請來目錄	日本 空海撰	1
	2166					慈覺大師在唐送進錄	日本 圓仁撰	1
	2185					勝鬘經義疏	日本 聖德太子撰	1
	2186					維摩經義疏	日本 聖德太子撰	5
	2187					法華義疏	日本 聖德太子撰	4
	2188					法華略抄	日本 明一撰	1
	2189					妙法蓮華經釋文	日本 中算撰	3
	2190a					法華經開題	日本 空海撰	1
	2190b					法華經開題		1
	2190c					法華經釋		1
	2190d					法華經開題		1
	2190e					法華經密號		1
	2190f					法華略祕釋		1
	2190g					法華開題		1
	2191					法華經祕釋	日本 覺鍐撰	1
	2192					入真言門住如實見講演法華略儀	日本 圓珍撰	2
	2193					註無量義經	日本 最澄撰	3
	2194					佛說觀普賢菩薩行法經記	日本 圓珍撰	2
	2195					法華開示抄	日本 貞慶撰	28
	2196					金光明最勝王經玄樞	日本 願曉等集	10
	2197					金光明最勝王經註釋	日本 明一集	10
	2198					最勝王經羽足	日本 平備撰	1
	2199					最勝王經開題	日本 空海撰	1
	2200					仁王經開題	日本 空海撰	1
	2201					金剛般若波羅蜜經開題	日本 空海撰	1
	2202					般若心經述義	日本 智光撰	1
	2203A					般若心經祕鍵	日本 空海撰	1
	2203B					般若心經祕鍵略註	日本 覺鍐記	1
	2204					般若心經祕鍵開門訣	日本 濟暹撰	3
	2205					華嚴演義鈔纂釋	日本 湛叡撰	38
	2206A					新譯華嚴經音義	日本 喜海撰	1
	2206B					貞元華嚴經音義	日本 喜海撰	1
	2207					淨土三部經音義集	日本 信瑞纂	4
	2208A					淨土疑端	日本 顯意述	4
	2208B					觀經義賢問愚答鈔	日本 證忍記	1
	2208C					觀經義拙疑巧答研覈鈔	日本 顯意述	1
	2209					觀經疏傳通記	日本 良忠述	15
	2210					阿彌陀經略記	日本 源信撰	1
	2211a					大日經開題	日本 空海撰	1
	2211b					大日經開題		1
	2211c					大日經略開題		1
	2211d					大日經開題		1
	2211e					大日經開題		1
	2211f					大日經開題		1
	2211g					大日經開題		1
	2212a					大毘盧遮那經指歸	日本 圓珍撰	1
	2212b					大毘盧遮那成道經心目		1
	2213					大日經疏妙印鈔	日本 宥範記	80
	2214					大日經疏妙印鈔口傳	日本 宥範撰	10
	2215					大日經住心品疏私記	日本 濟暹撰	16
	2216					大日經疏演奧鈔	日本 杲寶撰	60
	2217					大日經疏指心鈔	日本 賴瑜撰	16
	2218					大日經疏鈔	日本 宥快撰	85
	2219					大日經住心品疏私記	日本 曇寂撰	20
	2220					大日經供養次第法疏私記	日本 宥範撰	8
	2221					金剛頂經開題	日本 空海撰	1
	2222					教王經開題	日本 空海撰	1
	2223					金剛頂大教王經疏	日本 圓仁撰	7
	2224					金剛頂經偈釋	日本 賴尊撰	1
	2225					金剛頂大教王經私記	日本 曇寂撰	19
	2226					三十卷教王經文次第	日本 杲寶撰	2
	2227					蘇悉地羯羅經略疏	日本 圓仁撰	7
	2228					金剛峰樓閣一切瑜伽祇經修行法	日本 安然述	3
	2229					瑜祇總行私記	日本 真寂撰	1
	2230					菩提場經略義釋	日本 圓珍撰	5
	2231					蓮華胎藏界儀軌解釋	日本 真興集	3
	2232					梵[口*縛]日羅[馬*太][者*見]私記	日本 真興述	1
	2233					大佛頂經開題	日本 空海撰	1
	2234					注大佛頂真言	日本 南忠撰	1
	2235					大佛頂如來放光悉怛他[金*本]怛囉陀羅尼勘註	日本 明覺撰	1
	2236a					理趣經開題	日本 空海撰	1
	2236b					理趣經開題		1
	2236c					理趣經開題		1
	2237					真實經文句	日本 空海撰	1
	2238					理趣經種子釋	日本 覺鍐撰	1
	2239					大樂經顯義抄	日本 濟暹撰	3
	2240					理趣釋重釋記		1
	2241					理趣釋祕要鈔	日本 杲寶說．賢寶記	12
	2242					大隨求陀羅尼勘註	日本 明覺撰	1
	2243					千手經二十八部眾釋	日本 定深撰	1
	2244					孔雀經音義	日本 觀靜撰	3
	2245					不空[罩-卓+絹]索毘盧遮那佛大灌頂光明真言句義釋	日本 高辨撰	1
	2246					梵網經開題	日本 空海撰	1
	2247					梵網戒本疏日珠鈔	日本 凝然述	50
	2248					資行鈔	日本 照遠撰	28
	2249					俱舍論本義抄	日本 宗性撰	48
	2250					阿毘達磨俱舍論指要鈔	日本 湛慧撰	30
	2251					阿毘達磨俱舍論法義	日本 快道撰	30
	2252					阿毘達磨俱舍論稽古	日本 法幢撰	2
	2253					俱舍論頌疏正文	日本 源信撰	1
	2254					俱舍論頌疏抄	日本 英憲撰	29
	2255					中論疏記	日本 安澄撰	8
	2256					中觀論二十七品別釋	日本 快憲撰	1
	2257					十二門論疏聞思記	日本 藏海撰	1
	2258					掌珍量[道/口]	日本 秀法師撰	1
	2259					瑜伽論問答	日本 增賀造	7
	2260					成唯識論述記序釋	日本 善珠集	1
	2261					唯識義燈增明記	日本 善珠述	4
	2262					成唯識論本文抄		45
	2263					唯識論同學鈔	日本 良算抄	68
	2264					唯識論聞書	日本 光胤記	27
	2265					唯識論訓論日記	日本 光胤草	1
	2267					成唯識論略疏	日本 普寂撰	6
	2268					注三十頌	日本 貞慶撰	1
	2269					攝大乘論釋略疏	日本 普寂撰	5
	2270					因明論疏明燈抄	日本 普珠撰	12
	2271					因明大疏抄	日本 藏俊撰	41
	2272					因明大疏融貫鈔	日本 基辨撰	9
	2273					因明大疏[道/口]	日本 明詮撰	3
	2274					因明大疏裏書	日本 明詮著	6
	2275					因明四種相違私記	日本 觀理記	3
	2276					因明論疏四相違略註釋	日本 源信撰	3
	2277					因明四種相違略私記	日本 真興集	2
	2278					四種相違斷略記	日本 真興集	1
	2279					因明纂要略記	日本 真興集	1
	2280					因明大疏四種相違抄	日本 珍海記	1
	2281					明本抄	日本 貞慶撰	13
	2282					明要抄	日本 貞慶撰	5
	2283					起信論抄出	日本 尊辨撰	2
	2284					釋摩訶衍論指事	日本 空海撰	2
	2285					釋摩訶衍論指事	日本 覺鍐撰	1
	2286					釋摩訶衍論決疑破難會釋抄	日本 濟暹撰	1
	2287					釋摩訶衍論立義分略釋	日本 濟暹撰	1
	2288					釋摩訶衍論應教鈔	日本 道範記	1
	2289					釋摩訶衍論私記	日本 信堅記	1
	2290					釋摩訶衍論勘注	日本 賴寶撰	24
	2291					金剛頂瑜伽中發阿耨多羅三藐三菩提心論祕釋	日本 覺鍐撰	1
	2292					金剛頂發菩提心論私抄	日本 濟暹撰	4
	2293					金剛頂宗菩提心論口決	日本 榮西記	1
	2294					菩提心論見聞		4
	2295					菩提心論異本	日本 尊通撰	1
	2296					大乘三論大義鈔	日本 玄叡集	4
	2297					一乘佛性慧日抄	日本 宗法師撰	1
	2298					大乘正觀略私記	日本 珍海記	1
	2299					三論玄疏文義要	日本 珍海撰	10
	2300					三論玄義檢幽集	日本 證禪撰	7
	2301					三論玄義鈔	日本 貞海撰	3
	2302					三論玄義誘蒙	日本 聞證撰	3
	2303					大乘玄問答	日本 珍海抄	12
	2304					一乘義私記	日本 珍海撰	1
	2305					八識義章研習抄	日本 珍海記	3
	2307A					三論興緣	日本 聖守撰	1
	2307B					三論宗濫觴		1
	2308					三論宗初心初學鈔	日本 實慶撰	1
	2309					大乘法相研神章	日本 護命撰	5
	2310					法相燈明記	日本 慚安集	1
	2311					心要鈔	日本 貞慶撰	1
	2312					觀心覺夢鈔	日本 良遍撰	3
	2313					真心要決	日本 良遍撰	3
	2314					二卷鈔	日本 良遍撰	2
	2315					略述法相義	日本 聞證撰	3
	2316					大乘一切法相玄論	日本 基辨撰	2
	2317					法苑義鏡	日本 善珠述	6
	2318					五心義略記	日本 清範抄	2
	2319					唯識義私記	日本 真興撰	12
	2320					法相宗賢聖義略問答	日本 仲算撰	1
	2321					唯識分量決	日本 善珠撰	1
	2322					四分義極略私記	日本 忠算撰	2
	2324					七十五法名目		1
	2325					有宗七十五法記	日本 宗禎撰	3
	2326					華嚴宗一乘開心論	日本 普機撰	6
	2327					華嚴一乘義私記	日本 增春撰	1
	2328					華嚴宗種性義抄	日本 親圓撰	1
	2329					華嚴論草	日本 景雅撰	1
	2330					華嚴信種義	日本 高辨記	1
	2331					華嚴修禪觀照入解脫門義	日本 高辨述	2
	2332					華嚴佛光三昧觀祕寶藏	日本 高辨集	2
	2333					華嚴宗香薰抄	日本 宗性撰	7
	2334					華嚴宗大要抄	日本 實弘撰	1
	2335					華嚴宗要義	日本 凝然述	1
	2336					華嚴宗所立五教十宗大意略抄		1
	2337					華嚴五教章指事	日本 壽靈述	6
	2338					華嚴五教章名目		3
	2339					五教章通路記	日本 凝然述	52
	2340					華嚴五教章問答抄	日本 審乘撰	15
	2341					華嚴五教章深意鈔	日本 聖詮撰	10
	2342					華嚴五教章見聞鈔	日本 靈波記	8
	2343					華嚴五教章不審	日本 實英撰	20
	2344					華嚴五教章匡真鈔	日本 鳳潭撰	10
	2345					華嚴五教章衍祕鈔	日本 普寂撰	5
	2346					金師子章勘文	日本 景雅撰	1
	2347					戒律傳來記	日本 豐安撰	3
	2348					律宗綱要	日本 凝然述	2
	2349					東大寺受戒方軌	日本 法進撰	1
	2350					東大寺戒壇院受戒式	日本 實範撰	1
	2351					唐招提寺戒壇別受戒式	日本 惠光撰	1
	2352					菩薩戒本宗要雜文集	日本 覺盛撰	1
	2353					菩薩戒通受遣疑鈔	日本 覺盛撰	1
	2354					菩薩戒通別二受鈔	日本 覺盛撰	1
	2355					通受比丘懺悔兩寺不同記	日本 凝然述	1
	2356					菩薩戒本宗要輔行文集	日本 叡尊撰	2
	2357					應理宗戒圖釋文鈔	日本 叡尊撰	1
	2358A					菩薩戒問答洞義鈔	日本 英心述	1
	2358B					菩薩戒綱要鈔		1
	2359					律宗行事目心鈔	日本 忍仙撰	3
	2360					大乘圓戒顯正論	日本 宗覺編	1
	2361					願文	日本 最澄撰	1
	2363					法華長講會式	日本 最澄撰	2
	2364					長講金光明經會式	日本 最澄撰	1
	2365					長講仁王般若經會式	日本 最澄撰	1
	2366					天台法華宗義集	日本 義真撰	1
	2367					授決集	日本 圓珍述	2
	2368					諸家教相同異略集	日本 圓珍撰	1
	2369					定宗論	日本 蓮剛撰	1
	2370					一乘要決	日本 源信撰	3
	2371					漢光類聚	日本 忠尋記	4
	2372					天台真言二宗同異章	日本 證真撰	1
	2373					圓密宗二教名目	日本 惠鎮撰	1
	2374					宗要柏原案立	日本 貞舜撰	6
	2375					天台圓宗四教五時西谷名目		2
	2376					顯戒論	日本 最澄撰	3
	2377					山家學生式	日本 最澄撰	1
	2378					授菩薩戒儀	日本 最澄撰．圓珍註	1
	2380					顯揚大戒論	日本 圓仁撰	8
	2381					普通授菩薩戒廣釋	日本 安然撰	3
	2382					新學行要鈔	日本 仁空撰	1
	2383					菩薩圓頓授戒灌頂記	日本 惟賢撰	1
	2384					圓戒指掌	日本 敬光述	3
	2385					胎藏界虛心記	日本 圓仁撰	2
	2386					金剛界淨地記	日本 圓仁撰	1
	2387					蘇悉地妙心大	日本 圓仁撰	1
	2388					妙成就記	日本 圓仁撰	1
	2389					真言所立三身問答	日本 圓仁撰	1
	2390					胎藏界大法對受記	日本 安然記	7
	2391					金剛界大法對受記	日本 安然記	8
	2392					蘇悉地對受記	日本 安然撰	1
	2393					觀中院撰定事業灌頂具足支分	日本 安然撰	10
	2394					大日經供養持誦不同	日本 安然撰	7
	2395A					教時諍	日本 安然撰	1
	2395B					教時諍論	日本 安然撰	1
	2396					真言宗教時義	日本 安然作	4
	2397					胎藏金剛菩提心義略問答抄	日本 安然抄	5
	2398					胎藏三密抄	日本 覺超撰	5
	2399					三密抄料簡	日本 覺超撰	2
	2400					金剛三密抄	日本 覺超撰	5
	2401					東曼荼羅抄	日本 覺超撰	3
	2402					西曼荼羅抄	日本 覺超撰	1
	2403					五相成身私記	日本 覺超記	1
	2404					胎藏界生起	日本 覺超記	1
	2405					祕密壇都法大阿闍梨常念誦生起		1
	2406					金剛界次第生起	日本 最圓撰	1
	2407					隨要記	日本 皇慶撰	2
	2408					四十帖決	日本 長宴記	15
	2409					行林抄	日本 靜然撰	82
	2410					[溪-(ㄠ/大)+夫]嵐拾葉集	日本 光宗撰	116
	2411					三昧流口傳集	日本 良祐撰	2
	2412					總持抄	日本 澄豪撰	10
	2413					四度授法日記	日本 嚴豪口．源豪記	4
	2414					了因決	日本 了惠撰	48
	2415					灌頂私見聞	日本 了翁撰	1
	2416					遮那業安立草	日本 仁空撰	13
	2417					法華懺法		1
	2418					例時作法		1
	2419					遮那業學則	日本 覺千撰	1
	2420					奏進法語	日本 真盛撰	1
	2421					念佛三昧法語	日本 真盛撰	1
	2422					真迢上人法語		1
	2423					真荷上人法語		1
	2424					真朗上人法語		1
	2426					祕藏寶鑰	日本 空海撰	3
	2427					辨顯密二教論	日本 空海撰	2
	2428a					即身成佛義	日本 空海撰	1
	2428b					真言宗即身成佛義問答		1
	2428c					即身成佛義		1
	2428d					真言宗即身成佛義		1
	2428e					即身成佛義		1
	2428f					即身成佛義		1
	2428g					真言宗即身成佛義問答		1
	2429					聲字實相義	日本 空海撰	1
	2430					吽字義	日本 空海撰	1
	2431					御遺告	日本 空海撰	1
	2432					阿字觀用心口決	日本 實慧撰	1
	2433					真言付法纂要抄	日本 成尊撰	1
	2434					辨顯密二教論懸鏡抄	日本 濟暹撰	6
	2435					顯密差別問答	日本 濟暹撰	2
	2436					四種法身義	日本 濟暹撰	1
	2437					住心決疑抄	日本 信證撰	1
	2438					阿字義	日本 實範撰	3
	2439					阿字要略觀	日本 實範撰	1
	2440					大經要義抄注解		1
	2441					祕宗教相鈔	日本 重譽撰	10
	2442					十住心論抄	日本 重譽撰	3
	2443					十住心論打聞集		1
	2444					十住遮難抄		1
	2445					真言教主問答抄	日本 經尋撰	1
	2446					千輻輪相顯密集	日本 興然撰	1
	2447					貞應抄	日本 道範撰	3
	2448					諸法分別抄	日本 賴寶記	1
	2449					真言名目	日本 賴寶述	1
	2450					開心抄	日本 杲寶撰	3
	2451					金剛頂宗綱概	日本 杲寶撰	1
	2452					大日經教主本地加持分別	日本 杲寶撰	1
	2453					寶冊抄	日本 杲寶記．賢寶補	10
	2454					十住心義林	日本 宥快撰	2
	2455					大日經主異義事	日本 宥快記	1
	2456					寶鏡鈔	日本 宥快記	1
	2457					大日經教主義	日本 曇寂撰	1
	2458					真言宗未決文	日本 德一撰	1
	2459					未決答釋	日本 房覺記	1
	2460					德一未決答釋	日本 杲寶撰	1
	2461					大和尚奉為平安城太上天皇灌頂文	日本 空海撰	1
	2462					三昧耶戒序	日本 空海撰	1
	2463					祕密三昧耶佛戒儀	日本 空海撰	1
	2464					五部陀羅尼問答偈讚宗祕論	日本 空海撰	1
	2465					檜尾口訣	日本 實慧撰	1
	2466					高雄口訣	日本 真濟撰	1
	2467					五部肝心記	日本 真濟撰	1
	2468					要尊道場觀	日本 淳祐撰	2
	2469					不灌鈴等記	日本 真寂親王撰	1
	2470					具支灌頂儀式	日本 元杲撰	1
	2471					金剛界九會密記	日本 元杲撰	1
	2472					胎藏界三部祕釋	日本 元杲撰	1
	2473					小野六帖	日本 仁海撰	7
	2474					五相成身義問答抄	日本 濟暹撰	1
	2475					十八契印義釋生起	日本 定深撰	1
	2476					別行	日本 寬助撰	7
	2477					柿袋	日本 真譽撰	1
	2478					要尊法	日本 永嚴撰	1
	2479					勝語集	日本 惠什撰	2
	2480					事相料簡	日本 覺印記	1
	2481					轉非命業抄	日本 賢覺抄	1
	2482					傳受集	日本 寬信撰	4
	2483					厚造紙	日本 元海記	1
	2484					諸尊要抄	日本 實運撰	15
	2485					祕藏金寶鈔	日本 實運撰	10
	2486					玄祕抄	日本 實運撰	4
	2487					治承記	日本 勝賢撰	1
	2488					澤鈔	日本 覺成記．守覺親王輯	10
	2489					祕鈔	日本 勝賢記．守覺親王輯	18
	2490					異尊抄	日本 守覺親王撰	2
	2491					右記	日本 守覺親王撰	1
	2492					左記	日本 守覺親王撰	1
	2493					御記	日本 守覺親王撰	1
	2494					追記	日本 守覺親王撰	1
	2495					薄雙紙	日本 成賢撰	16
	2496					遍口鈔	日本 成賢口．道教記	6
	2497					實歸鈔	日本 深賢集	1
	2498					幸心鈔	日本 憲深口．親快記	5
	2499					傳法灌頂私記	日本 教舜記	3
	2500					四卷	日本 興然撰	4
	2501					師口	日本 榮然撰	4
	2502					行法肝葉鈔	日本 道範記	3
	2503					授寶性院宥快記	日本 興雅記	1
	2504					中院流四度口傳	日本 宥快撰	4
	2505					中院流事	日本 宥快口．成雄記	1
	2506					中院流大事聞書	日本 宥快口．成雄記	1
	2507					傳屍病口傳		1
	2508					傳屍病炙治		1
	2509					偽書論	日本 恭畏述	1
	2510					顯密不同頌	日本 覺鍐撰	1
	2511					真言宗即身成佛義章	日本 覺鍐撰	1
	2512					◇字祕釋	日本 覺鍐撰	1
	2513					◇字義	日本 覺鍐撰	1
	2514					五輪九字明祕密釋	日本 覺鍐撰	1
	2515					密嚴淨土略觀	日本 覺鍐撰	1
	2516					祕密莊嚴傳法灌頂一異義	日本 覺鍐撰	1
	2517					十八道沙汰	日本 覺鍐撰	1
	2518					金剛頂經蓮花部心念誦次第沙汰	日本 覺鍐撰	1
	2519					胎藏界沙汰	日本 覺鍐撰	1
	2520					心月輪祕釋	日本 覺鍐撰	1
	2521					真言淨菩提心私記	日本 覺鍐撰	1
	2522					阿彌陀祕釋	日本 覺鍐撰	1
	2523					真言宗義	日本 覺鍐撰	1
	2524					祕密莊嚴不二義章	日本 覺鍐撰	1
	2525					真言三密修行問答	日本 覺鍐撰	1
	2526					勸發頌	日本 覺鍐撰	1
	2527					密嚴院發露懺悔文	日本 覺鍐撰	1
	2528					諸宗教理同異釋	日本 賴瑜撰	1
	2529					十八道口決	日本 賴瑜撰	2
	2530					野金口決鈔	日本 賴瑜撰	1
	2531					野胎口決鈔	日本 賴瑜撰	2
	2532					護摩口決	日本 賴瑜撰	1
	2533					金界發惠抄	日本 賴瑜記	3
	2534					胎藏入理鈔	日本 賴瑜記	3
	2535					薄草子口決	日本 賴瑜撰	21
	2536					祕鈔問答	日本 賴瑜撰	22
	2537					釋摩訶衍論第十廣短冊	日本 順繼撰	1
	2538					大疏百條第三重	日本 聖憲撰	10
	2539					自證說法	日本 聖憲撰	1
	2540					大疏談義	日本 運敞撰	10
	2541					祕密因緣管絃相成義	日本 法住記	2
	2542					讀書二十二則	日本 戒定撰	1
	2544					聖一國師語錄	日本 圓爾辨圓語、嗣孫師鍊纂	1
	2545					寶覺禪師語錄	日本 東山湛照語	1
	2546					佛照禪師語錄	日本 白雲慧曉語、嗣法希等輯	2
	2547					大覺禪師語錄	日本 蘭溪道隆語、侍者圓顯等編	3
	2549					佛光國師語錄	日本 子元祖元語、侍者一真等編	10
	2550					圓鑑國師語錄	日本 藏山順空語．侍者編	1
	2551					佛國禪師語錄	日本 高[山/夆]顯日語、侍者妙環等編	2
	2552					南院國師語錄	日本 規庵祖圓語、侍者慧真等編	3
	2553					一山國師語錄	日本 一山一寧語、侍者了真等編	2
